ANO_LETIVO,CODIGO_CIE,CODIGO_INEP,CodigoDiretoria,NomeDiretoria,NomeEscola,NomeMunicipio,ANOS_INICIAIS,ANOS_FINAIS,ENSINO_MÉDIO
2022,921087,35921087,10502,SUZANO,JACQUES YVES COUSTEAU COMANDANTE,SUZANO,2.98,2.5,0.82
2022,921105,35921105,10606,SAO BERNARDO DO CAMPO,AYRTON SENNA DA SILVA,SAO BERNARDO DO CAMPO,,3.98,2.6
2022,921117,35921117,10602,MAUA,ANTONIO DE PADUA PASCHOAL DE GODOY PROFESSOR,RIBEIRAO PIRES,4.08,3.17,
2022,921129,35921129,10602,MAUA,JOAO RONCON,RIBEIRAO PIRES,,3.44,3.04
2022,921130,35921130,10601,DIADEMA,ANCHIETA PADRE,DIADEMA,,3.52,1.64
2022,921154,35921154,10706,TABOAO DA SERRA,FERNANDO MILANO PROFESSOR,TABOAO DA SERRA,2.82,2.93,2.65
2022,921178,35921178,20401,AMERICANA,EDUARDO SILVA PROF,SANTA BARBARA D'OESTE,,4.05,3.3
2022,921185,35921185,20403,BRAGANCA PAULISTA,FERNANDO AMOS SIRIANI DR,BRAGANCA PAULISTA,,3.1,1.68
2022,921221,35921221,20710,SAO JOSE DO RIO PRETO,OCTACILIO ALVES DE ALMEIDA PROFESSOR,SAO JOSE DO RIO PRETO,,3.15,
2022,921257,35921257,10503,ITAQUAQUECETUBA,AMALIA MARIA DOS SANTOS,ITAQUAQUECETUBA,,1.64,1.45
2022,921282,35921282,20205,SAO JOSE DOS CAMPOS,NAJLA JAMILE SANTOS MACHADO DE ARAUJO PROFESSORA,SAO JOSE DOS CAMPOS,3.82,,
2022,921312,35921312,10210,LESTE 2,ALVARO SIMOES,SAO PAULO,,2.99,1.5
2022,921324,35921324,10318,SUL 3,LUCAS ROSCHEL RASQUINHO,SAO PAULO,,2.96,1.93
2022,921336,35921336,10402,GUARULHOS SUL,LAURA DA PURIFICACAO DE CASTRO MENDES PROFESSORA,GUARULHOS,4.86,,
2022,921361,35921361,10603,SANTO ANDRE,ODNEI MARIA MARTINS SANTURBANO PROFESSORA,SANTO ANDRE,,2.7,
2022,921373,35921373,20601,BAURU,MARIA APARECIDA MASCHIETTO OKAZAKI PROFESSORA,BAURU,,2.3,1.35
2022,921385,35921385,10403,GUARULHOS NORTE,ELISIO DE OLIVEIRA NEVES VEREADOR,GUARULHOS,,3.98,2.56
2022,921397,35921397,10601,DIADEMA,AUGUSTO DE OLIVEIRA JORDAO PROFESSOR,DIADEMA,,2.98,2.36
2022,921415,35921415,10602,MAUA,ALVARO TRINDADE DE OLIVEIRA PROFESSOR,RIBEIRAO PIRES,4.09,,
2022,921427,35921427,10701,CARAPICUIBA,NATALINO FIDENCIO PROFESSOR,CARAPICUIBA,,2.71,1.37
2022,921439,35921439,10703,ITAPEVI,PAULO DA COSTA PAN CHACON PROFESSOR,ITAPEVI,,1.9,1.51
2022,921440,35921440,10703,ITAPEVI,GIUSEPPE ANGELO BERTOLLI PADRE,JANDIRA,,2.64,1.08
2022,921464,35921464,10211,LESTE 3,CONJUNTO HABITACIONAL CARRAOZINHO,SAO PAULO,3.81,,
2022,921476,35921476,10402,GUARULHOS SUL,CIDADE SOIMCO II,GUARULHOS,,2.64,1.42
2022,921497,35921497,10503,ITAQUAQUECETUBA,DULCE MARIA SAMPAIO PROFESSORA,ITAQUAQUECETUBA,,2.15,0.86
2022,921518,35921518,10502,SUZANO,JOSE CAMILO DE ANDRADE,SUZANO,3.26,2.54,
2022,921543,35921543,10606,SAO BERNARDO DO CAMPO,NELSON MONTEIRO PALMA PROFESSOR,SAO BERNARDO DO CAMPO,,3.58,1.54
2022,921567,35921567,20401,AMERICANA,WILSON CAMARGO PROF,AMERICANA,,4.11,2.15
2022,921579,35921579,20409,MOGI MIRIM,FRANCA FRANCHI PROFA,SERRA NEGRA,4.85,4.62,3.17
2022,921701,35921701,20413,SAO JOAO DA BOA VISTA,CONJUNTO HABITACIONAL NATAL MERLI,SAO JOSE DO RIO PARDO,4.8,,
2022,921725,35921725,20202,GUARATINGUETA,SYLVIO JOSE MARCONDES COELHO PROF,GUARATINGUETA,,2.42,1.18
2022,921737,35921737,20102,SANTOS,JOAO CARLOS DO ROSARIO LOPES,BERTIOGA,,2.28,1.65
2022,921749,35921749,20102,SANTOS,PRAIA DE BORACEIA,BERTIOGA,,2.31,1.18
2022,921750,35921750,20304,ITAPETININGA,MARIA ELISA DE OLIVEIRA PROFA,SAO MIGUEL ARCANJO,,4.09,3.19
2022,921804,35921804,20306,ITU,FRANCISCO RIGOLIN PADRE,SALTO,5,3.63,2.06
2022,921836,35921836,20409,MOGI MIRIM,SONIA APARECIDA MAXIMIANO BUENO PROFA,MOGI GUACU,,5.34,
2022,921920,35921920,20904,PRESIDENTE PRUDENTE,FRANCISCO PESSOA,PRESIDENTE PRUDENTE,,3.09,2.29
2022,921944,35921944,20408,LIMEIRA,JOAO BAPTISTA NEGRAO FILHO PROFESSOR,RIO CLARO,,3.17,1.88
2022,921981,35921981,20509,SAO CARLOS,BENTO DA SILVA CESAR PROFESSOR,SAO CARLOS,5.7,3.7,
2022,922018,35922018,20205,SAO JOSE DOS CAMPOS,MARCIA HELENA BARBOSA LINO PROFESSORA,SAO JOSE DOS CAMPOS,,,2.6
2022,922024,35922024,20308,SOROCABA,NAZIRA NAGIB JORGE MURAD RODRIGUES PROFESSORA,SOROCABA,5.88,,
2022,922031,35922031,20308,SOROCABA,BEATHRIS CAIXEIRO DEL CISTIA PROFESSORA,SOROCABA,,3.14,2.07
2022,922092,35922092,10101,NORTE 1,SALVADOR LIGABUE PROFESSOR,SAO PAULO,2.57,,
2022,922109,35922109,10502,SUZANO,ANGELA SUELI PONTES DIAS PROFESSORA,FERRAZ DE VASCONCELOS,,2.33,0.95
2022,922146,35922146,10211,LESTE 3,HAYDEE HIDALGO PROFESSORA,SAO PAULO,,2.71,2.52
2022,922171,35922171,10403,GUARULHOS NORTE,CIDADE SERODIO,GUARULHOS,,3.71,
2022,922183,35922183,20401,AMERICANA,SEBASTIANA PAIE RODELLA PROFA,AMERICANA,,2.45,
2022,922249,35922249,10101,NORTE 1,OSCAR BLOIS,SAO PAULO,,2.4,1.51
2022,922250,35922250,10102,CENTRO,GIANFRANCESCO S B M GUARNIERI,SAO PAULO,4.7,,
2022,922304,35922304,10706,TABOAO DA SERRA,MARIA CRISTINA MONTORA SIMOES PROFESSORA,EMBU DAS ARTES,5.59,,
2022,922353,35922353,20401,AMERICANA,HENRIQUE NICOPELLI MONSENHOR,SANTA BARBARA D'OESTE,,4.75,
2022,922365,35922365,20801,ANDRADINA,ALICE MARQUES DA SILVA ROCHA,ANDRADINA,,3.37,3.12
2022,922420,35922420,20417,CAMPINAS LESTE,ADIWALDE DE OLIVEIRA COELHO PROFESSOR,CAMPINAS,5.45,,
2022,922432,35922432,20404,CAMPINAS OESTE,CONCEICAO RIBEIRO PROFESSORA,CAMPINAS,4.54,,
2022,922444,35922444,20504,FRANCA,JOSE CARLOS DONADELI PANICE PROF,FRANCA,5.04,,
2022,922481,35922481,20306,ITU,ESTHER MAURINO RODRIGUES PROFA,PORTO FELIZ,,,1.47
2022,922511,35922511,20506,JABOTICABAL,AURORA FERRAZ VIANNA DOS SANTOS PROFESSORA DONA,JABOTICABAL,,1.92,1.47
2022,922547,35922547,20408,LIMEIRA,ODECIO LUCKE PROFESSOR,CORDEIROPOLIS,,3.44,1.83
2022,922559,35922559,20909,MIRANTE DO PARANAPANEMA,FAZENDA SAO BENTO,MIRANTE DO PARANAPANEMA,3.96,3.21,1.98
2022,922584,35922584,20901,ADAMANTINA,MARIA APARECIDA LOPES PROFA,OSVALDO CRUZ,,3,1.35
2022,922614,35922614,20204,PINDAMONHANGABA,ANTONIO APPARECIDO FALCAO PROFESSOR,PINDAMONHANGABA,,3.81,3.48
2022,922626,35922626,20204,PINDAMONHANGABA,JOSE AYLTON FALCAO PROFESSOR,PINDAMONHANGABA,,2.74,2.36
2022,922663,35922663,20908,SANTO ANASTACIO,HIROSHI SHIRASSU SHIRUCA PROFESSOR,PRESIDENTE VENCESLAU,,4.38,
2022,922687,35922687,20507,RIBEIRAO PRETO,JARDIM DAS ROSAS,SERRANA,,2.06,0.9
2022,922717,35922717,20512,SERTAOZINHO,EDITH SILVEIRA DALMASO PROFESSORA,SERTAOZINHO,,3.06,2.91
2022,922742,35922742,20308,SOROCABA,ROBERTO PASCHOALICK PROFESSOR,SOROCABA,,3.59,1.46
2022,922754,35922754,20308,SOROCABA,SARAH SALVESTRO PROFESSORA,SOROCABA,,2.77,1.87
2022,922766,35922766,20306,ITU,VICTORIA MARCON BELLUCCI PROFA,CERQUILHO,,,2.21
2022,922821,35922821,20102,SANTOS,MARIA CELESTE PEREIRA LEITE,BERTIOGA,,3.63,
2022,922857,35922857,20205,SAO JOSE DOS CAMPOS,NILCE CONCEICAO DE LIMA PROFESSORA,SAO JOSE DOS CAMPOS,,3.74,1.5
2022,922894,35922894,10208,LESTE 4,SAPOPEMBA,SAO PAULO,,3.46,1.58
2022,922900,35922900,10211,LESTE 3,JARDIM WILMA FLOR,SAO PAULO,3.74,3.04,1.18
2022,922912,35922912,10211,LESTE 3,PAULO ROLIM ROSA PROF,SAO PAULO,,,3.86
2022,922924,35922924,10606,SAO BERNARDO DO CAMPO,MARCO ANTONIO PRUDENTE DE TOLEDO PROFESSOR,SAO BERNARDO DO CAMPO,,4.27,
2022,922959,35922959,20401,AMERICANA,SONIA APARECIDA BATAGLIA CARDOSO PROFA,SANTA BARBARA D'OESTE,,4.5,4.75
2022,922961,35922961,20401,AMERICANA,LUZIA BARUQUE KIRCHE PROFA,SANTA BARBARA D'OESTE,,2.95,0.82
2022,922973,35922973,20501,ARARAQUARA,SERGIO PEDRO SPERANZA PROF,ARARAQUARA,3.57,2.46,1.53
2022,922985,35922985,20404,CAMPINAS OESTE,ANTONIO DA COSTA SANTOS PREFEITO,CAMPINAS,,2.78,1.4
2022,923000,35923000,21003,MARILIA,EDSON VIANEI ALVES PROF,MARILIA,,,3.26
2022,923023,35923023,20512,SERTAOZINHO,NICIA FABIOLA ZANUTTO GIRALDI PROFESSORA,SERTAOZINHO,,3.85,3.02
2022,923035,35923035,20304,ITAPETININGA,DEOCLES VIEIRA DE CAMARGO PROF,TATUI,,4.14,1.96
2022,923047,35923047,10211,LESTE 3,VILA BELA,SAO PAULO,,2.03,1.26
2022,923059,35923059,10318,SUL 3,LEDA GUIMARAES NATAL,SAO PAULO,,2.98,1.93
2022,923060,35923060,10501,MOGI DAS CRUZES,CID BOUCAULT PROFESSOR,MOGI DAS CRUZES,,,1.46
2022,923072,35923072,10501,MOGI DAS CRUZES,ISABEL FERREIRA DA SILVA PROFESSORA BELINHA,MOGI DAS CRUZES,,2.17,1.19
2022,923096,35923096,10704,OSASCO,PAULO FREIRE EDUCADOR,OSASCO,,2.15,1.33
2022,923114,35923114,10401,CAIEIRAS,JARDIM DAS ROSAS,FRANCISCO MORATO,,2.62,1.49
2022,923138,35923138,10401,CAIEIRAS,ALFRIED THEODOR WEISZFLOG,CAIEIRAS,,3.41,2.25
2022,923148,35923148,10601,DIADEMA,MIGUEL REALE PROFESSOR,DIADEMA,,3.83,1.85
2022,923151,35923151,10601,DIADEMA,JOSE FERNANDO ABBUD PROFESSOR,DIADEMA,,3.91,2.39
2022,923163,35923163,10601,DIADEMA,ANECONDES ALVES FERREIRA,DIADEMA,,3.09,3.02
2022,923175,35923175,10403,GUARULHOS NORTE,JOAO LUIZ DE GODOY MOREIRA PROFESSOR,GUARULHOS,,3.07,1.68
2022,923187,35923187,10403,GUARULHOS NORTE,MARIO BOMBASSEI FILHO PROFESSOR,GUARULHOS,,,1.46
2022,923199,35923199,10402,GUARULHOS SUL,LINDAMIL BARBOSA DE OLIVEIRA PROFESSORA,GUARULHOS,,2.69,1.89
2022,923205,35923205,20207,JACAREI,EDIR PAULINO ALBUQUERQUE PROFA,ARUJA,,2.46,1.19
2022,923217,35923217,10503,ITAQUAQUECETUBA,HELENA LOUREIRO ROSSI PROFESSORA,POA,,3.36,2.44
2022,923229,35923229,10602,MAUA,JARDIM ORATORIO,MAUA,,2.5,1.14
2022,923254,35923254,10101,NORTE 1,JAIR TOLEDO XAVIER PROFESSOR,SAO PAULO,,2.14,1.29
2022,923266,35923266,10211,LESTE 3,JARDIM IGUATEMI,SAO PAULO,,3.46,1.67
2022,923278,35923278,10211,LESTE 3,SILVANA EVANGELISTA PROFESSORA,SAO PAULO,,2.28,1.29
2022,923285,35923285,10210,LESTE 2,NANCY DE OLIVEIRA FIDALGO PROFA,SAO PAULO,4,2.58,1.12
2022,923291,35923291,10502,SUZANO,CONJUNTO HABITACIONAL PARQUE DOURADO II,FERRAZ DE VASCONCELOS,,2.54,1.91
2022,923308,35923308,10702,ITAPECERICA DA SERRA,NATERCIA CREMM DE MORAES PEDRO PROFESSORA,ITAPECERICA DA SERRA,,2.65,1.8
2022,923312,35923312,10503,ITAQUAQUECETUBA,VERA LUCIA LEITE DA COSTA PROFESSORA,ITAQUAQUECETUBA,,2.21,1.11
2022,923321,35923321,10503,ITAQUAQUECETUBA,CLOVIS DA SILVA ALVES PROFESSOR,ITAQUAQUECETUBA,,2.36,2.16
2022,923333,35923333,10703,ITAPEVI,JOSEPHA PINTO CHIAVELLI PROFESSORA,JANDIRA,,2.9,1.79
2022,923345,35923345,10706,TABOAO DA SERRA,JARDIM DA LUZ,EMBU DAS ARTES,,2.04,1.37
2022,923357,35923357,10403,GUARULHOS NORTE,LYDIA KITZ MOREIRA,GUARULHOS,,2.42,1.3
2022,923369,35923369,10602,MAUA,ANTONIO LUCAS,RIO GRANDE DA SERRA,5.11,3.4,2.22
2022,923370,35923370,10603,SANTO ANDRE,16 DE JULHO,SANTO ANDRE,,3.28,2.5
2022,923382,35923382,20803,BIRIGUI,ANTONIO SALES OLIVEIRA PROFESSOR,BIRIGUI,,3.46,2.6
2022,923394,35923394,20404,CAMPINAS OESTE,PROFESSORA MARIA  HELENA ANTONIO CARDOSO,CAMPINAS,,2.47,1.51
2022,923400,35923400,10602,MAUA,MARIA EXPEDITA SILVA PROFESSORA,MAUA,,3.01,2.31
2022,923424,35923424,10403,GUARULHOS NORTE,CARMINA MENDES SERODIO,GUARULHOS,,2.85,1.33
2022,923436,35923436,10502,SUZANO,ZELIA GATTAI AMADO,FERRAZ DE VASCONCELOS,,3.87,2.15
2022,923448,35923448,10502,SUZANO,LUIZA HIDAKA PROFESSORA,SUZANO,,3.92,2.4
2022,923459,35923459,10701,CARAPICUIBA,ANDRE FRANCO MONTORO GOVERNADOR,CARAPICUIBA,,3.51,1.56
2022,923461,35923461,10318,SUL 3,HEITOR VILLA LOBOS MAESTRO,SAO PAULO,,2.95,1.67
2022,923473,35923473,10314,SUL 2,CARAN APPARECIDO GONCALVES PROFESSOR,SAO PAULO,,3.23,1.82
2022,923485,35923485,20103,SAO VICENTE,MARIO COVAS JUNIOR GOVERNADOR,SAO VICENTE,4.07,3.61,2.17
2022,923497,35923497,10317,SUL 1,EMANOEL ALVES DE ARAUJO ARTISTA PLASTICO,SAO PAULO,,2.48,2.01
2022,923503,35923503,10317,SUL 1,DOGIVAL BARROS GOMES PROFESSOR,SAO PAULO,,2.4,1.47
2022,923515,35923515,10210,LESTE 2,MIGUEL HIDALGO,SAO PAULO,3.8,,
2022,923527,35923527,10210,LESTE 2,LUCIANE DO ESPIRITO SANTO PROFA,SAO PAULO,,,2.77
2022,923539,35923539,10210,LESTE 2,AMADOR DOS SANTOS FERNANDES PROF,SAO PAULO,,3.9,
2022,923540,35923540,10210,LESTE 2,GIORGIO GAGLIANI CAPUTO PADRE,SAO PAULO,4.36,,
2022,923552,35923552,10314,SUL 2,ZENAIDE AVELINO MAIA PROFESSORA,SAO PAULO,4.76,,
2022,923564,35923564,10314,SUL 2,HEIDI ALVES LAZZARINI,SAO PAULO,3.76,,
2022,923576,35923576,10314,SUL 2,MARIA DO CARMO CAMPOS FERREIRA DONA,SAO PAULO,4.11,,
2022,923588,35923588,10210,LESTE 2,MARIA DE LOURDES VIEIRA,SAO PAULO,,3.67,2.44
2022,923597,35923597,10210,LESTE 2,WILSON RACHID,SAO PAULO,,,2.29
2022,923606,35923606,10101,NORTE 1,LUIZ SERGIO CLAUDINO DOS SANTOS DEPUTADO,SAO PAULO,3.02,,
2022,923618,35923618,10101,NORTE 1,EULICE SILVIO MENDONCA DA SILVA PROFESSORA,SAO PAULO,3.78,,
2022,923624,35923624,10101,NORTE 1,PARQUE ANHANGUERA,SAO PAULO,,2.36,1.29
2022,923631,35923631,10401,CAIEIRAS,APARECIDO ROBERTO TONELLOTTI PROFESSOR,FRANCISCO MORATO,,2.33,1.46
2022,923643,35923643,10401,CAIEIRAS,JOCIMARA VIEIRA DA SILVA PROFA,FRANCO DA ROCHA,,2.88,1.27
2022,923655,35923655,20404,CAMPINAS OESTE,EE SAO JUDAS TADEU,CAMPINAS,2.5,2.2,1.1
2022,923667,35923667,10318,SUL 3,EVANDRO CAVALCANTI LINS E SILVA,SAO PAULO,4.08,2.92,
2022,923679,35923679,10318,SUL 3,CLARICE SEIKO IKEDA CHAGAS,SAO PAULO,,3.69,2.94
2022,923709,35923709,10503,ITAQUAQUECETUBA,VILA ARIZONA I,ITAQUAQUECETUBA,3.45,2.68,1.85
2022,923722,35923722,10503,ITAQUAQUECETUBA,VILA ERCILIA ALGARVE,ITAQUAQUECETUBA,,2.94,1.9
2022,923746,35923746,10602,MAUA,JARDIM ZAIRA VI,MAUA,3.31,,
2022,923758,35923758,10706,TABOAO DA SERRA,JORGE AMADO ESCRITOR,EMBU DAS ARTES,,2.61,
2022,923761,35923761,10403,GUARULHOS NORTE,CELSO PIVA PROFESSOR,GUARULHOS,,,3.57
2022,923771,35923771,10403,GUARULHOS NORTE,ZILDA GRACA MARTINS DE OLIVEIRA PROFESSORA,GUARULHOS,,2.62,1.55
2022,923783,35923783,10403,GUARULHOS NORTE,HERNANI FURINI PROFESSOR,GUARULHOS,,2.88,1.98
2022,923795,35923795,10210,LESTE 2,CELIA RIBEIRO LANDIM PROFA,SAO PAULO,,,3.21
2022,923801,35923801,10701,CARAPICUIBA,VILA DIRCE II,CARAPICUIBA,3.5,,
2022,923813,35923813,10317,SUL 1,NAIR HIROKO KONNO HASHIMOTO PROFESSORA,SAO PAULO,4.05,,
2022,923825,35923825,10602,MAUA,VILA MAGINI II,MAUA,,3.07,1.68
2022,923837,35923837,10602,MAUA,JARDIM CRUZEIRO,MAUA,,2.97,1.71
2022,923849,35923849,10502,SUZANO,OLAVO LEONEL FERREIRA PROFESSOR,SUZANO,,3.52,1.66
2022,923850,35923850,10502,SUZANO,ANTONIO BRASILIO MENEZES DA FONSECA PROFESSOR,SUZANO,,2.58,1.77
2022,923874,35923874,10703,ITAPEVI,ELIANA ANDRES DE ALMEIDA SOUZA PROFESSORA,ITAPEVI,,5.18,4.19
2022,923886,35923886,10706,TABOAO DA SERRA,ADENILSON DOS SANTOS FRANCO PROFESSOR,TABOAO DA SERRA,,3.05,2.77
2022,923898,35923898,10706,TABOAO DA SERRA,SARA SANCHES RUSSO PROFESSORA,EMBU DAS ARTES,,,
2022,923904,35923904,10606,SAO BERNARDO DO CAMPO,SERGIO VIEIRA DE MELLO DIPLOMATA,SAO BERNARDO DO CAMPO,,3.69,3.62
2022,923916,35923916,10211,LESTE 3,MARCOS ANTONIO COSTA PROFESSOR,SAO PAULO,3.1,2.31,1.2
2022,923928,35923928,10503,ITAQUAQUECETUBA,JARDIM ITAQUA,ITAQUAQUECETUBA,,2.65,1.53
2022,923936,35923936,10503,ITAQUAQUECETUBA,PEQUENO CORACAO II,ITAQUAQUECETUBA,,2.04,1.28
2022,923941,35923941,10503,ITAQUAQUECETUBA,PARQUE PIRATININGA II,ITAQUAQUECETUBA,,3.19,1.95
2022,923953,35923953,10503,ITAQUAQUECETUBA,PARQUE PIRATININGA III,ITAQUAQUECETUBA,,2.81,1.42
2022,923977,35923977,10501,MOGI DAS CRUZES,ISAAC GRINBERG HISTORIADOR,MOGI DAS CRUZES,,,1.95
2022,923990,35923990,10210,LESTE 2,REPUBLICA DO SURINAME,SAO PAULO,,3.45,2.6
2022,924003,35924003,10210,LESTE 2,CLEISE MARISA SIQUEIRA PROFA,SAO PAULO,,2.63,1.93
2022,924015,35924015,10318,SUL 3,JARDIM MYRNA II,SAO PAULO,3.97,,
2022,924027,35924027,10318,SUL 3,NEIVA DE LOURDES ANDRADE PROFESSORA,SAO PAULO,5.48,,
2022,924039,35924039,10704,OSASCO,CLAUDINEI GARCIA PROFESSOR,OSASCO,,2.78,1.65
2022,924040,35924040,10704,OSASCO,ANTONIO CARLOS DA TRINDADE,OSASCO,,2.35,1.37
2022,924052,35924052,10403,GUARULHOS NORTE,TOMIE OHTAKE,GUARULHOS,,3.44,1.83
2022,924076,35924076,20304,ITAPETININGA,JOSE CELSO DE MELLO PROF,TATUI,,2.22,1.52
2022,924088,35924088,20302,AVARE,JOSE PIRES DE CARVALHO DOUTOR,TAQUARITUBA,,3.59,
2022,924106,35924106,20308,SOROCABA,DULCE ESMERALDA BASILE FERREIRA PROFESSORA,SOROCABA,,3.09,1.59
2022,924118,35924118,20306,ITU,ROSA MARIA MADEIRA MARQUES FREIRE PROFA,ITU,,1.95,1.33
2022,924124,35924124,20306,ITU,BENE TEIXEIRA DA FONSECA DO AMARAL GURGEL PROFA,ITU,,2.61,1.6
2022,924131,35924131,20415,SUMARE,EUZEBIO ANTONIO RODRIGUES PROFESSOR,HORTOLANDIA,,2.66,1.12
2022,924143,35924143,20310,VOTORANTIM,EVILAZIO DE GOES VIEIRA,VOTORANTIM,,2.82,2.59
2022,924167,35924167,10401,CAIEIRAS,PARQUE CENTO E VINTE II,FRANCISCO MORATO,,2.63,1.16
2022,924192,35924192,10501,MOGI DAS CRUZES,ROSA MARIA DE SOUZA PROFESSORA,SALESOPOLIS,,3.54,
2022,924209,35924209,10208,LESTE 4,IVO BANDONI PROF,SAO PAULO,4.11,,
2022,924210,35924210,10606,SAO BERNARDO DO CAMPO,TEREZA DELTA,SAO BERNARDO DO CAMPO,,4.25,
2022,924246,35924246,10207,LESTE 1,REPUBLICA DO HAITI,SAO PAULO,5.08,2.94,
2022,924258,35924258,10207,LESTE 1,PARQUE ECOLOGICO,SAO PAULO,4.26,2.45,1.32
2022,924271,35924271,10312,CENTRO OESTE,SOLON BORGES DOS REIS,SAO PAULO,,,1.51
2022,924283,35924283,20803,BIRIGUI,OLIVIA ANGELA FURLANI PROFESSORA,BIRIGUI,,2.85,1.78
2022,924295,35924295,20207,JACAREI,SILVIO JOSE SECCO PROF,JACAREI,,2.76,2.19
2022,924301,35924301,20103,SAO VICENTE,PORTAL DA JUREIA,PERUIBE,,3.24,
2022,924313,35924313,20307,SAO ROQUE,LAERCIO SURIM,VARGEM GRANDE PAULISTA,,3.11,2.02
2022,924325,35924325,20204,PINDAMONHANGABA,DIRCE LEOPOLDINA CINTRA VILLAS BOAS PROFESSORA,PINDAMONHANGABA,,3.18,1.46
2022,924337,35924337,20302,AVARE,SANDRA APARECIDA DE ARAUJO PROFESSORA,ITAI,,2.43,1.8
2022,924349,35924349,20404,CAMPINAS OESTE,PROFESSORA  JANE MARCELINO LEITE DA SILVA,CAMPINAS,4.46,,
2022,924362,35924362,21102,REGISTRO,PREFEITO MARIO CORADIN,BARRA DO TURVO,,2.84,1.33
2022,924374,35924374,10207,LESTE 1,ANNETTE MARLENE FERNANDES DE MELLO IRMA,SAO PAULO,3.28,2.58,1.37
2022,924386,35924386,10101,NORTE 1,VIRGINIA VALERIA APARECIDA DE ALMEIDA FREITAS,SAO PAULO,4.55,,
2022,924398,35924398,10101,NORTE 1,JARDIM CANAA,SAO PAULO,4.86,,1.35
2022,924404,35924404,10314,SUL 2,APARECIDA DE LOURDES MORAIS ARAUJO PROFESSORA,SAO PAULO,3.94,,
2022,924416,35924416,10503,ITAQUAQUECETUBA,RECANTO MONICA II,ITAQUAQUECETUBA,,1.89,0.62
2022,924428,35924428,10606,SAO BERNARDO DO CAMPO,MAURICIO DE CASTRO,SAO BERNARDO DO CAMPO,,2.71,1.5
2022,924436,35924436,10706,TABOAO DA SERRA,RODOLFO JOSE DA COSTA E SILVA,EMBU DAS ARTES,,3.46,2.56
2022,924441,35924441,20202,GUARATINGUETA,PAULO JOSE VERRESCHI RIBEIRO,CUNHA,,3.23,1.71
2022,924465,35924465,20407,JUNDIAI,IDOROTI DE SOUZA ALVAREZ,VARZEA PAULISTA,,2.63,1.49
2022,924489,35924489,21102,REGISTRO,MARIA ANTONIA CHULES PRINCS,ELDORADO,,2.26,2.19
2022,924490,35924490,10208,LESTE 4,JOAQUIN SUAREZ,SAO PAULO,,3.43,0.86
2022,924519,35924519,20206,TAUBATE,BAIRRO VARGEM GRANDE,NATIVIDADE DA SERRA,,2.95,4.17
2022,924520,35924520,10210,LESTE 2,THOMAZ RODRIGUES ALCKMIN,SAO PAULO,4.94,,
2022,924532,35924532,10401,CAIEIRAS,JARDIM SILVIA II,FRANCISCO MORATO,,2.03,1.51
2022,924544,35924544,20404,CAMPINAS OESTE,RITA DE CASSIA DA SILVA PROFESSORA,CAMPINAS,,3.9,1.63
2022,924556,35924556,20404,CAMPINAS OESTE,HILDA HILST ESCRITORA,CAMPINAS,4.42,,
2022,924568,35924568,20404,CAMPINAS OESTE,IDALINA CALDEIRA DE SOUZA PEREIRA PROFESSORA,CAMPINAS,4.13,,
2022,924573,35924573,20404,CAMPINAS OESTE,RACHEL DE QUEIROZ ESCRITORA,CAMPINAS,,3.28,2.07
2022,924581,35924581,20207,JACAREI,JOSE SIMPLICIO PROF,JACAREI,,2.94,1.8
2022,924593,35924593,21102,REGISTRO,ESTEPHANO ORLANDO PAULOVSKI PROFESSOR,PARIQUERA-ACU,,2.99,0.79
2022,924611,35924611,20802,ARACATUBA,ARY BOCUHY PROF,ARACATUBA,,3.6,1.82
2022,924635,35924635,20202,GUARATINGUETA,BAIRRO DO EMBAUZINHO,CACHOEIRA PAULISTA,,3,1.9
2022,924647,35924647,10208,LESTE 4,REPUBLICA DA NICARAGUA,SAO PAULO,,2.7,1.18
2022,924659,35924659,20306,ITU,EUGENIA FERRAREZI NUNES,CABREUVA,,3.3,1.75
2022,924660,35924660,20411,PIRASSUNUNGA,PEDRO CELESTINO TONOLLI PROFESSOR,LEME,,2.9,1.4
2022,924672,35924672,20415,SUMARE,MARINALVA GIMENES COLOSSAL DA CUNHA,SUMARE,,2.95,1.89
2022,924684,35924684,10314,SUL 2,JARDIM ARACATI II,SAO PAULO,3.36,,
2022,924696,35924696,10314,SUL 2,JARDIM IRENE III,SAO PAULO,3.84,,
2022,924702,35924702,10314,SUL 2,SOLANGE APPARECIDA LANDEIRO AGUIAR PROFESSORA,SAO PAULO,3.67,,
2022,924714,35924714,10314,SUL 2,JOAO CARLOS MARTINS MAESTRO,SAO PAULO,3.69,,
2022,924726,35924726,10101,NORTE 1,REGIANE DO CARMO MONTEIRO PROFESSORA,SAO PAULO,3.74,,
2022,924738,35924738,10101,NORTE 1,ANILZA PIOLI PROFESSORA,SAO PAULO,,2.81,
2022,924748,35924748,10101,NORTE 1,ELISIO TEIXEIRA LEITE III,SAO PAULO,,2.5,
2022,924751,35924751,10101,NORTE 1,LUIZA SALETTE JUNCA DE ALMEIDA PROFESSORA,SAO PAULO,,2.58,
2022,924763,35924763,10101,NORTE 1,REPUBLICA ARGENTINA,SAO PAULO,,3.13,2.42
2022,924787,35924787,10318,SUL 3,SERGIO MURILLO RADUAN PROFESSOR,SAO PAULO,,2.86,1.5
